t [h]	I [A]	T [°C]	Q [Ah]	U [V]	P [W]	W [Wh]
2.29229229229229	16.4544744744745	25	11.4375027253032	26.6348306253272	438.262140656398	304.635947865169
2.3023023023023	16.6460660660661	25	11.603171096377	26.6685772243424	443.926898364389	309.440064430987
2.31231231231231	16.8376576576577	25	11.7707573012004	26.7035930590596	449.625958157849	314.321512968211
2.32232232232232	17.0292492492493	25	11.9402613397735	26.7401821876384	455.36522744363	319.28476359356
2.33233233233233	17.2208408408408	25	12.1116832120963	26.7785771873782	461.149615688011	324.333643764193
2.34234234234234	17.4124324324324	25	12.2850229181687	26.8189580850079	466.983295563437	329.471514715729
2.35235235235235	17.604024024024	25	12.4602804579908	26.8612413168109	472.865937456246	334.698600257235
2.36236236236236	17.7956156156156	25	12.6374558315626	26.9055587961507	478.800982259643	340.017810909865
2.37237237237237	17.9872072072072	25	12.816549038884	26.9518046358177	484.787694592621	345.42912580138
2.38238238238238	18.1787987987988	25	12.9975600799551	27.0000728413206	490.828891735279	350.93506891823
2.39239239239239	18.3703903903904	25	13.1804889547759	27.0503583263907	496.925642655745	356.536949143724
2.4024024024024	18.561981981982	25	13.3653356633463	27.1028484175984	503.082583987851	362.238666533998
2.41241241241241	18.7535735735736	25	13.5521002056664	27.15771994529	509.304299084503	368.044142055996
2.42242242242242	18.9451651651652	25	13.7407825817362	27.2148386585293	515.589613329159	373.95318100388
2.43243243243243	19.1367567567568	25	13.9313827915556	27.2739956568912	521.935820670767	379.964473751377
2.44244244244244	19.3283483483483	25	14.1239008351247	27.3350338902007	528.341057143706	386.077307989968
2.45245245245245	19.5199399399399	25	14.3183367124435	27.3980063713679	534.807438843194	392.293880474918
2.46246246246246	19.7115315315315	25	14.5146904235119	27.4630310624559	541.33840273903	398.617393962839
2.47247247247247	19.9031231231231	25	14.71296196833	27.5299660372059	547.932303613907	405.047343294827
2.48248248248248	20.0947147147147	25	14.9131513468978	27.5984368516183	554.582715105339	411.579665705984
2.49249249249249	20.2863063063063	25	15.1152585592152	27.6681643877451	561.284857703033	418.211458579637
2.5025025025025	20.4778978978979	25	15.3192836052823	27.7393048910965	568.042653318534	424.946278640101
2.51251251251251	20.6694894894895	25	15.525226485099	27.8120590962943	574.861063171915	431.788516486927
2.52252252252252	20.8610810810811	25	15.7330871986654	27.8862855501517	581.738063911895	438.737362207421
2.53253253253253	21.0526726726727	25	15.9428657459815	27.9616345848651	588.667140308049	445.788586224698
2.54254254254254	21.2442642642643	25	16.1545621270473	28.0380091257135	595.646875310511	452.941760340058
2.55255255255255	21.4358558558559	25	16.3681763418627	28.1157037311135	602.684172466097	460.202796646432
2.56256256256256	21.6274474474474	25	16.5837083904278	28.1949635258986	609.785091939069	467.577053192249
2.57257257257257	21.819039039039	25	16.8011582727425	28.2757230984648	616.949106142462	475.064899053549
2.58258258258258	22.0106306306306	25	17.0205259888069	28.3578636421982	624.174462102214	482.665755109077
2.59259259259259	22.2022222222222	25	17.241811538621	28.4414532020358	631.463464314533	490.382175994011
2.6026026026026	22.3938138138138	25	17.4650149221847	28.5266627119029	638.82077349982	498.218589943516
2.61261261261261	22.5854054054054	25	17.6901361394982	28.6135768832498	646.249234006933	506.178070502686
2.62262262262262	22.776996996997	25	17.9171751905612	28.7022253360339	653.750500285976	514.262799704685
